"","Code","Period","Country","Time_Span","Pov_1.90","Pov_3.20","Pov_5.50","Gini","Mean_Inc","Private_Credit","Pop_Growth","GDPpc","Region","Income_Group","Pov_1.90_IP","Pov_3.20_IP","Pov_5.50_IP","Gini_IP","log_Pov_1.90","log_Pov_3.20","log_Pov_5.50","log_Gini","log_Private_Credit","log_Mean_Inc","dlog_Pov_1.90","dlog_Pov_3.20","dlog_Pov_5.50","dlog_Gini","dlog_Private_Credit","dlog_Mean_Inc","log_ZY_1.90","log_ZY_3.20","log_ZY_5.50"
"179","IND","4","India","[1995,2000)",NA,NA,NA,NA,79.5763,22.36826,1.86978653576104,679.18636780163,"South Asia","Lower middle income",42.05,78.15,93.9,33.05,3.73885938641896,4.35863005686749,4.54223038621422,3.4980215662977,3.10764298973206,4.37671630982391,-0.0175211461295085,-0.00741058085077633,-0.00295988488918795,0.00834097708289203,-0.00710728040921751,0.0123554083672715,-0.319726020647306,0.20157090298598,0.743168185418725
"180","IND","5","India","[2000,2005)",38.2,75.2,92.5,34.4,83.20465,28.79092,1.69671964418622,820.472992160834,"South Asia","Lower middle income",38.2,75.2,92.5,34.4,3.64283551561253,4.32015123095579,4.52720864451838,3.53805656437935,3.36006005965364,4.42130323568848,-0.0192047741612855,-0.0076957651823383,-0.00300434833916743,0.00800699961633153,0.0504834139843158,0.00891738517291571,-0.364458645721598,0.156838277911688,0.698435560344432
"181","IND","6","India","[2005,2010)",31.1,69.9,90.6,35.4,90.622435,40.72486,1.50702151917575,1108.09721698425,"South Asia","Lower middle income",31.1,69.9,90.6,35.4,3.43720781918519,4.24706564923976,4.50645421304893,3.56671182013973,3.70683871679036,4.50670180932601,-0.0411255392854682,-0.014617116343206,-0.00415088629388922,0.00573105115207522,0.0693557314273458,0.0170797147275058,-0.449383692911008,0.071913230722278,0.613510513155022
"182","IND","7","India","[2010,2015)",21.2,60.4,86.8,35.7,110.5194,47.9014,1.26972542059025,1486.52191456097,"South Asia","Lower middle income",21.2,60.4,86.8,35.7,3.05400118167797,4.10098910494077,4.4636066216663,3.57515068878559,3.86914473154716,4.70519107115883,-0.0766413275014443,-0.029215308859799,-0.00856951827652583,0.0016877737291729,0.03246120295136,0.0396978523665632,-0.646604914336779,-0.125307990703493,0.416289291729251
"183","IDN","1","Indonesia","[1980,1985)",71.4,91.7,98.2,32.4,50.014125,11.446928,2.29328734650886,1305.59000863189,"East Asia & Pacific","Lower middle income",71.4,91.7,98.2,32.4,4.26829786934554,4.51852237926242,4.58700621536042,3.47815842279828,2.43772139705895,3.91230546553253,NA,NA,NA,NA,NA,NA,0.14553903776568,0.666835961398966,1.20843324383171
"184","IDN","2","Indonesia","[1985,1990)",71.4,92.7,98.3,30.6,52.78394,21.56038,1.96487367228473,1492.41376847144,"East Asia & Pacific","Lower middle income",71.4,92.7,98.3,30.6,4.26829786934554,4.52936847257181,4.58802402715312,3.42100000895834,3.07085737111738,3.96620697777749,NA,0.00216921866187789,0.000203562358540132,-0.0114316827679897,0.126627194811686,0.0107803024489903,0.0906376121893997,0.611934535822686,1.15353181825543
"185","IDN","3","Indonesia","[1990,1995)",58.65,86.8,96.7,31.6,64.55489,43.41256,1.68966163848622,1886.33687896941,"East Asia & Pacific","Lower middle income",58.65,86.8,96.7,31.6,4.07158757509948,4.4636066216663,4.57161340245925,3.45315712059287,3.77074880015965,4.16751586965187,-0.0393420588492109,-0.0131523701811009,-0.00328212493877444,0.00643142232690623,0.139978285808453,0.0402617783748775,-0.110638553192989,0.410658370440297,0.952255652873042
"186","IDN","4","Indonesia","[1995,2000)",51.9,83.3333333333333,95.8333333333333,32.1666666666667,78.04398,48.01916,1.45805432675586,2233.37921906654,"East Asia & Pacific","Lower middle income",51.9,83.3333333333333,95.8333333333333,32.1666666666667,3.94931879017184,4.42284862919414,4.5626105715693,3.47093071967683,3.87160009792874,4.35727251394192,-0.0244537569855283,-0.00815159849443354,-0.0018005661779906,0.00355471981679285,0.0201702595538177,0.0379513288580098,-0.300417779714837,0.220879143918449,0.762476426351194
"187","IDN","5","Indonesia","[2000,2005)",28.86,69.62,91.48,30.74,100.8861,18.70424,1.3889104187294,2268.36735958425,"East Asia & Pacific","Lower middle income",28.86,69.62,91.48,30.74,3.36245655334572,4.24305188238329,4.51612036915458,3.42556473811045,2.92875023612729,4.61399215771119,-0.117372447365224,-0.0359593493621688,-0.00929804048294294,-0.00907319631327619,-0.18856997236029,0.0513439287538532,-0.557147567744302,-0.0358506441110162,0.505746638321728
"188","IDN","6","Indonesia","[2005,2010)",22.12,59.48,86,34.62,109.96085,23.302,1.35925757711968,2747.80291069719,"East Asia & Pacific","Lower middle income",22.12,59.48,86,34.62,3.09648217665413,4.08564012159195,4.45434729625351,3.54443154974806,3.14853919379775,4.70012439335083,-0.0531948753383181,-0.0314823521582678,-0.0123546145802147,0.0237733623275227,0.0439577915340925,0.0172264471279291,-0.642807874428412,-0.121510950795126,0.420086331637618
"189","IDN","7","Indonesia","[2010,2015)",11.6,43.04,73.14,39,148.09775,29.8137,1.27780922205824,3408.92599393749,"East Asia & Pacific","Lower middle income",11.6,43.04,73.14,39,2.45100509811232,3.76212991585353,4.29237541272123,3.66356164612965,3.39496801941081,4.99787252872081,-0.129095415708363,-0.064702041147685,-0.0323943767064545,0.0238260192763166,0.049285765122613,0.0595496270739941,-0.938525003777861,-0.417228080144575,0.124369202288169
"190","IRN","1","Iran","[1980,1985)",NA,NA,NA,NA,280.63235,34.95084,3.98865956889558,4982.41270677233,"Middle East & North Africa","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.55394250272576,5.63704544969027,NA,NA,NA,NA,NA,NA,-1.57865254888746,-1.05735562525418,-0.515758342821434
"191","IRN","2","Iran","[1985,1990)",6.8,20.4,42.7,47.4,281.3256,31.0328333333333,3.72232351425845,4052.51157388382,"Middle East & North Africa","Upper middle income",6.8,20.4,42.7,47.4,1.91692261218206,3.01553490085017,3.75419892023458,3.85862222870103,3.43504578377728,5.63951271739838,NA,NA,NA,NA,-0.0237793437896975,0.000493453541621491,-1.5826681274315,-1.06137120379821,-0.519773921365466
"192","IRN","3","Iran","[1990,1995)",4.4,16.85,40.05,43.3,281.78195,27.56808,1.72960614299201,4489.36476450754,"Middle East & North Africa","Upper middle income",4.4,16.85,40.05,43.3,1.48160454092422,2.82435065679837,3.69012867351437,3.76815263500844,3.31665858169663,5.64113354489361,-0.0870636142515691,-0.03823684881036,-0.0128140493440421,-0.0180939187385174,-0.0236774404161297,0.000324165499046103,-1.58356146338293,-1.06226453974965,-0.520667257316903
"193","IRN","4","Iran","[1995,2000)",2.6,13.3,33.5,44.1,309.26865,22.71536,1.71196038820883,4612.46081397428,"Middle East & North Africa","Upper middle income",2.6,13.3,33.5,44.1,0.955511445027436,2.58776403522771,3.51154543883102,3.7864597824528,3.123041347644,5.73421031664902,-0.105218619179356,-0.0473173243141325,-0.0357166469366695,0.00366142948887118,-0.0387234468105253,0.0186153543510809,-1.67320228825244,-1.15190536461916,-0.610308082186413
"194","IRN","5","Iran","[2000,2005)",NA,NA,NA,NA,394.9315,29.2974,1.35318842545502,5106.95008192291,"Middle East & North Africa","Upper middle income",1.6,8.35,23.6333333333333,43.8,0.470003629245736,2.12226153886276,3.16265814486997,3.7796338173824,3.37749877488428,5.97871233214101,-0.0971015631563401,-0.0931004992729888,-0.0697774587922098,-0.00136519301407994,0.0508914854480555,0.0489004030983988,-1.92186774217413,-1.40057081854084,-0.858973536108095
"195","IRN","6","Iran","[2005,2010)",0.6,3.4,13.7666666666667,43.5,539.76255,45.37428,1.13647667163785,6080.59168347778,"Middle East & North Africa","Upper middle income",0.6,3.4,13.7666666666667,43.5,-0.510825623765991,1.22377543162212,2.62225021129888,3.77276093809464,3.81494542469053,6.29112932062993,-0.196165850602345,-0.17969722144813,-0.108081586714219,-0.00137457585755243,0.0874893299612494,0.062483397697784,-2.23424182329897,-1.71294489966568,-1.17134761723294
"196","IRN","7","Iran","[2010,2015)",0.15,1.85,9.3,38.1,530.805825,49.91354,1.24262673080454,6266.47995434483,"Middle East & North Africa","Upper middle income",0.15,1.85,9.3,38.1,-1.89711998488588,0.615185639090233,2.23001440015921,3.64021428213266,3.91029230863608,6.27439627639935,-0.277258872223978,-0.121717958506376,-0.0784471622279334,-0.0265093311923966,0.01906937678911,-0.00334660884611715,-2.21700633022816,-1.69570940659487,-1.15411212416213
"197","JAM","1","Jamaica","[1980,1985)",NA,NA,NA,NA,235.47425,25.46212,1.58814965461848,3693.66221746257,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.23719185753385,5.46160156565232,NA,NA,NA,NA,NA,NA,-1.40467515334749,-0.883378229714202,-0.341780947281458
"198","JAM","2","Jamaica","[1985,1990)",6.1,20.5,46.2,43.2,240.5838,25.699,0.837773303330915,3742.10652091925,"Latin America & Caribbean","Upper middle income",6.1,20.5,46.2,43.2,1.80828877117927,3.02042488614436,3.83297979808769,3.76584049525006,3.2464520806383,5.48306846960288,NA,NA,NA,NA,0.00185204462088997,0.00429338079011199,-1.42622387963599,-0.904926956002705,-0.363329673569961
"199","JAM","3","Jamaica","[1990,1995)",7.2,25.95,57.55,38.4,198.0017,21.19424,0.856330307254601,4588.44638851006,"Latin America & Caribbean","Upper middle income",7.2,25.95,57.55,38.4,1.97408102602201,3.2561716096119,4.05265413516789,3.64805745959368,3.05372944664814,5.28827561651626,0.0331584509685488,0.047149344693507,0.0439348674160397,-0.0235566071312767,-0.0385445267980328,-0.0389585706173229,-1.21647616294282,-0.695179239309532,-0.153581956876787
"200","JAM","4","Jamaica","[1995,2000)",3,12.3,37.05,42.25,293.88915,19.79922,0.946832844566169,4784.87321291644,"Latin America & Caribbean","Upper middle income",3,12.3,37.05,42.25,1.09861228866811,2.50959926237837,3.6122683517421,3.74360435380318,2.98564254298513,5.68320265542459,-0.17509374747078,-0.149314469446705,-0.0880771566851592,0.0191093788419002,-0.0136173807326012,0.0789854077816663,-1.61548391355054,-1.09418698991726,-0.552589707484513
"201","JAM","5","Jamaica","[2000,2005)",2.25,10.3,31.85,46.9,366.8746,17.68456,0.700302485331152,4769.45273692851,"Latin America & Caribbean","Upper middle income",2.25,10.3,31.85,46.9,0.810930216216329,2.33214389523559,3.46103738201817,3.84801767545223,2.87269194250626,5.90502010029216,-0.0575364144903562,-0.0354910734285564,-0.0302461939447847,0.0208826643298102,-0.0225901200957744,0.0443634889735128,-1.84817551032527,-1.32687858669199,-0.785281304259242
"202","JAM","6","Jamaica","[2005,2010)",NA,NA,NA,NA,370.8478,24.0798,0.54445378417025,4970.55254699882,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.18137331475829,5.91579173584732,NA,NA,NA,NA,0.0617362744504051,0.00215432711103283,-1.85890563640021,-1.33760871276692,-0.796011430334178
"203","JAM","7","Jamaica","[2010,2015)",NA,NA,NA,NA,351.0594,27.25406,0.409497326262203,4710.13704100266,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.30520250083691,5.86095543991719,NA,NA,NA,NA,0.0247658372157246,-0.0109672591860274,-1.80409925901113,-1.28280233537785,-0.741205052945101
"204","JOR","1","Jordan","[1980,1985)",NA,NA,NA,NA,342.89735,52.22446,3.79691522005924,3089.05075819638,"Middle East & North Africa","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.95555096751363,5.83743113123837,NA,NA,NA,NA,NA,NA,-1.77913385776268,-1.25783693412939,-0.716239651696645
"205","JOR","2","Jordan","[1985,1990)",0.001,2.9,23.8,36.1,340.4131,65.9119,3.99411325938802,3055.35002200569,"Middle East & North Africa","Upper middle income",0.001,2.9,23.8,36.1,-6.90775527898214,1.06471073699243,3.16968558067743,3.58629286533884,4.18831900183772,5.83015988009503,NA,NA,NA,NA,0.0465536068648179,-0.00145425022866714,-1.77331529012815,-1.25201836649486,-0.710421084062117
"206","JOR","3","Jordan","[1990,1995)",2.6,17.2,44.7,43.4,253.32185,64.55614,5.16747618580233,2537.83278905386,"Middle East & North Africa","Upper middle income",2.6,17.2,44.7,43.4,0.955511445027436,2.84490938381941,3.79997350161952,3.77045944110636,4.16753523283099,5.53466081463751,1.57265334480191,0.356039729365396,0.126057584188419,0.0368333151535048,-0.00415675380134619,-0.0590998130915047,-1.47689660618632,-0.955599682553033,-0.414002400120288
"207","JOR","4","Jordan","[1995,2000)",1.4,13.9,46.1,36.4,233.7591,72.82408,2.6345787336676,2688.82726555089,"Middle East & North Africa","Upper middle income",1.4,13.9,46.1,36.4,0.336472236621213,2.63188884013665,3.8308129500026,3.5945687746427,4.28804666974133,5.45429109789231,-0.123807841681245,-0.0426041087365523,0.00616788967661588,-0.0351781332927328,0.024102287382067,-0.0160739433490406,-1.39689830709909,-0.875601383465806,-0.334004101033061
"208","JOR","5","Jordan","[2000,2005)",0.9,8.9,36.3,37,271.0301,72.10346,1.97571552989875,3016.19865406185,"Middle East & North Africa","Upper middle income",0.9,8.9,36.3,37,-0.105360515657826,2.18605127673809,3.5918177412708,3.61091791264422,4.27810203204377,5.60222988482257,-0.0883665504558078,-0.0891675126797104,-0.0477990417463595,0.00326982760030585,-0.00198892753951103,0.0295877573860531,-1.54538529485569,-1.0240883712224,-0.482491088789658
"209","JOR","6","Jordan","[2005,2010)",0.2,3.55,24.5,33.25,295.12315,79.76402,4.17648073414523,3644.39752457635,"Middle East & North Africa","Upper middle income",0.2,3.55,24.5,33.25,-1.6094379124341,1.26694760348732,3.19867311755068,3.50405476710186,4.3790725255871,5.68739272685575,-0.300815479355255,-0.183820734650154,-0.0786289247440247,-0.0213726291084722,0.0201940987086646,0.0170325684066345,-1.63050096944162,-1.10920404580833,-0.567606763375591
"210","JOR","7","Jordan","[2010,2015)",0.1,2.1,18.1,33.7,324.734675,69.30604,5.11571135785777,3497.90954253449,"Middle East & North Africa","Upper middle income",0.1,2.1,18.1,33.7,-2.30258509299405,0.741937344729377,2.89591193827178,3.51749783735832,4.23853205968504,5.78300846429095,-0.138629436111989,-0.105002051751589,-0.0605522358557803,0.00268861405129055,-0.0281080931804112,0.0191231474870413,-1.72614143337077,-1.20484450973749,-0.663247227304743
"211","KAZ","1","Kazakhstan","[1980,1985)",NA,NA,NA,NA,223.9644,NA,1.152090890503,NA,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41148711065313,NA,NA,NA,NA,NA,NA,-1.35464009794567,-0.833343174312379,-0.291745891879635
"212","KAZ","2","Kazakhstan","[1985,1990)",NA,NA,NA,NA,220.2886,NA,1.31685460652953,NA,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39493850485246,NA,NA,NA,NA,NA,-0.00330972116013406,-1.33809391488557,-0.816796991252285,-0.275199708819541
"213","KAZ","3","Kazakhstan","[1990,1995)",NA,NA,NA,NA,190.9638,15.717,-0.190822206180636,4910.24767576491,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,2.75474292909419,5.25208388128797,NA,NA,NA,NA,NA,-0.0285709247128983,-1.19222032760328,-0.670923403969997,-0.129326121537252
"214","KAZ","4","Kazakhstan","[1995,2000)",6.3,24.6,56.6,35.4,180.9461,6.539816,-1.50507696174509,3901.21564166257,"Europe & Central Asia","Upper middle income",6.3,24.6,56.6,35.4,1.84054963339749,3.20274644293832,4.03600898520914,3.56671182013973,1.87790903051675,5.19819919686231,NA,NA,NA,NA,-0.175366779715489,-0.0107769368851304,-1.14062467410861,-0.619327750475327,-0.0777304680425827
"215","KAZ","5","Kazakhstan","[2000,2005)",6.075,24.875,58.775,34.075,172.4971,15.766352,0.112966252405536,5592.0960752656,"Europe & Central Asia","Upper middle income",6.075,24.875,58.775,34.075,1.80418198922661,3.21386328304466,4.07371659442613,3.5285639775826,2.75787804891392,5.15038042473589,-0.00727352883417494,0.0022233680212679,0.00754152184339922,-0.00762956851142649,0.175993803679434,-0.00956375442528383,-1.09353583476901,-0.572238911135723,-0.0306416287029787
"216","KAZ","6","Kazakhstan","[2005,2010)",1.62,7.58,31.12,31.36,245.7783,42.12642,1.38915681539955,8188.21528868376,"Europe & Central Asia","Upper middle income",1.62,7.58,31.12,31.36,0.482426149244293,2.02551319965428,3.43785069931019,3.44553319548221,3.7406750973032,5.50442991007771,-0.264351167996464,-0.237670016678075,-0.127173179023189,-0.0166061564200779,0.196559409677856,0.0708098970683629,-1.43960188936646,-0.918304965733172,-0.376707683300427
"217","KAZ","7","Kazakhstan","[2010,2015)",0.0208,0.74,9.8,27.66,338.094425,36.0014,1.43311540853109,9922.33777616432,"Europe & Central Asia","Upper middle income",0.0208,0.74,9.8,27.66,-3.87280229227486,-0.301105092783922,2.28238238567653,3.31998732623661,3.58355782658885,5.82332522037351,-0.871045688303832,-0.46532365848764,-0.231093662726733,-0.025109173849119,-0.0314234541428702,0.0637790620591611,-1.76266493637868,-1.24136801274539,-0.699770730312645
"218","KEN","1","Kenya","[1980,1985)",NA,NA,NA,NA,164.8143,23.23296,3.79729713630964,872.823809564736,"Sub-Saharan Africa","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.14557196010269,5.10481938555557,NA,NA,NA,NA,NA,NA,-1.04739032886488,-0.526093405231594,0.0155038772011503
"219","KEN","2","Kenya","[1985,1990)",NA,NA,NA,NA,169.0356,17.80734,3.56506678863447,887.444730220471,"Sub-Saharan Africa","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,2.87961073185177,5.13010934362686,NA,NA,NA,NA,-0.0531922456501849,0.00505799161425848,-1.07326475365998,-0.551967830026692,-0.010370547593948
"220","KEN","3","Kenya","[1990,1995)",31.45,57.4,80.1,50.3,147.89545,18.89254,3.19125462601552,884.710533312755,"Sub-Saharan Africa","Lower middle income",31.45,57.4,80.1,50.3,3.44839898314645,4.05004430332552,4.38327585407431,3.91800507710569,2.93876713515279,4.99650560521378,NA,NA,NA,NA,0.0118312806602042,-0.0267207476826167,-0.920304547336932,-0.399007623703646,0.142589658729098
"221","KEN","4","Kenya","[1995,2000)",31.9,59.5,83.1,45,117.12955,22.29748,2.84080522301007,857.988123279854,"Sub-Saharan Africa","Lower middle income",31.9,59.5,83.1,45,3.4626060097908,4.08597631255158,4.4200447018614,3.80666248977032,3.10447366759628,4.76328058718932,0.00284140532886985,0.00718640184521266,0.00735376955741778,-0.0222685174670747,0.0331413064886984,-0.0466450036048926,-0.706097509273349,-0.184800585640063,0.356796696792682
"222","KEN","5","Kenya","[2000,2005)",NA,NA,NA,NA,101.5326,25.21032,2.72947352086181,832.991005521236,"Sub-Saharan Africa","Lower middle income",37.8,64.35,85.65,45.75,3.63230910262554,4.16433693404214,4.45026922477013,3.82319179172153,3.22725343449491,4.62037992917987,0.0339406185669486,0.0156721242981103,0.00604490458174531,0.0033058603902421,0.0245559533797264,-0.0285801316018897,-0.563535339212983,-0.0422384155796974,0.499358866853047
"223","KEN","6","Kenya","[2005,2010)",43.7,69.2,88.2,46.5,98.113645,26.44956,2.74610763005109,906.801189291503,"Sub-Saharan Africa","Lower middle income",43.7,69.2,88.2,46.5,3.77734810210154,4.23700086262362,4.47960696301275,3.83945231259331,3.27523952300526,4.5861264496613,0.0290077998952005,0.0145327857162977,0.00586754764852326,0.00325210417435606,0.00959721770206992,-0.00685069590371334,-0.529279404695496,-0.0079824810622094,0.533614801370535
"224","KEN","7","Kenya","[2010,2015)",NA,NA,NA,NA,99.2156075,31.81016,2.68752782437517,1021.40616135296,"Sub-Saharan Africa","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,3.45978573561323,4.59729533558454,NA,NA,NA,NA,0.0369092425215927,0.00223377718464697,-0.540447007376405,-0.019150083743119,0.522447198689625
